date,var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,label
2019-02-04,2724.8701171875,15.729999542236328,20883.76953125,7034.10009765625,1314.300048828125,54.560001373291016,1.1455278396606443,109.43800354003906,6.743800163269043,
2019-02-05,2737.699951171875,15.56999969482422,20844.44921875,7177.39990234375,1314.199951171875,53.65999984741211,1.1436283588409424,109.96099853515624,6.743800163269043,
2019-02-06,2731.610107421875,15.380000114440918,20874.060546875,7173.10009765625,1309.5,54.0099983215332,1.140992522239685,109.94100189208984,6.734799861907959,
2019-02-07,2706.050048828125,16.3700008392334,20751.279296875,7093.60009765625,1309.4000244140625,52.63999938964844,1.1365960836410522,109.9739990234375,6.743800163269043,
2019-02-08,2707.8798828125,15.720000267028809,20333.169921875,7071.2001953125,1313.699951171875,52.720001220703125,1.1338768005371094,109.75599670410156,6.743800163269043,
2019-02-11,2709.800048828125,15.970000267028809,20333.169921875,7129.10009765625,1307.0,52.40999984741211,1.1324259042739868,109.80999755859376,6.743800163269043,
2019-02-12,2744.72998046875,15.43000030517578,20864.2109375,7133.10009765625,1309.199951171875,53.09999847412109,1.1279042959213257,110.4000015258789,6.791399955749512,
2019-02-13,2753.030029296875,15.649999618530272,21144.48046875,7190.7998046875,1310.800048828125,53.900001525878906,1.1334655284881592,110.51499938964844,6.7729997634887695,
2019-02-14,2745.72998046875,16.219999313354492,21139.7109375,7197.0,1309.800048828125,54.40999984741211,1.12649405002594,110.9229965209961,6.759399890899658,
2019-02-15,2775.60009765625,14.90999984741211,20900.630859375,7236.7001953125,1318.0999755859375,55.59000015258789,1.1295350790023804,110.53800201416016,6.771200180053711,
2019-02-19,2779.760009765625,14.880000114440918,21302.650390625,7179.2001953125,1340.0999755859375,56.09000015258789,1.131196141242981,110.59100341796876,6.765699863433838,
2019-02-20,2784.699951171875,14.020000457763672,21431.490234375,7228.60009765625,1343.300048828125,56.91999816894531,1.1343011856079102,110.5719985961914,6.757699966430664,
2019-02-21,2774.8798828125,14.460000038146973,21464.23046875,7167.39990234375,1323.5,56.959999084472656,1.1346358060836792,110.76499938964844,6.720300197601318,
2019-02-22,2792.669921875,13.510000228881836,21425.509765625,7178.60009765625,1329.199951171875,57.2599983215332,1.1343011856079102,110.70800018310548,6.719099998474121,
2019-02-25,2796.110107421875,14.850000381469728,21528.23046875,7183.7001953125,1325.9000244140625,55.47999954223633,1.1342240571975708,110.77200317382812,6.713200092315674,
2019-02-26,2793.89990234375,15.170000076293944,21449.390625,7151.10009765625,1325.0999755859375,55.5,1.1367511749267578,111.0459976196289,6.688399791717529,
2019-02-27,2792.3798828125,14.699999809265137,21556.509765625,7107.2001953125,1317.699951171875,56.93999862670898,1.139315485954285,110.55599975585938,6.69920015335083,
2019-02-28,2784.489990234375,14.779999732971191,21385.16015625,7074.7001953125,1312.800048828125,57.220001220703125,1.1380189657211304,110.86199951171876,6.686200141906738,
2019-03-01,2803.68994140625,13.56999969482422,21602.689453125,7106.7001953125,1296.4000244140625,55.79999923706055,1.1373459100723269,111.35700225830078,6.692999839782715,
2019-03-04,2792.81005859375,14.630000114440918,21822.0390625,7134.39990234375,1284.800048828125,56.59000015258789,1.1375917196273804,111.93800354003906,6.705399990081787,
2019-03-05,2789.64990234375,14.739999771118164,21726.279296875,7183.39990234375,1282.0,56.560001373291016,1.133735418319702,111.7770004272461,6.706299781799316,
2019-03-06,2771.449951171875,15.739999771118164,21596.810546875,7196.0,1284.9000244140625,56.220001220703125,1.1307101249694824,111.86599731445312,6.706600189208984,
2019-03-07,2748.929931640625,16.59000015258789,21456.009765625,7157.60009765625,1283.800048828125,56.65999984741211,1.1314009428024292,111.6230010986328,6.710899829864502,
2019-03-08,2743.070068359375,16.049999237060547,21025.560546875,7104.2998046875,1297.0,56.06999969482422,1.1198333501815796,111.63400268554688,6.714099884033203,
2019-03-11,2783.300048828125,14.329999923706056,21125.08984375,7130.60009765625,1288.800048828125,56.790000915527344,1.1232421398162842,111.08000183105467,6.720600128173828,
2019-03-12,2791.52001953125,13.770000457763672,21503.689453125,7151.2001953125,1296.300048828125,56.869998931884766,1.1259232759475708,111.34200286865234,6.725500106811523,
2019-03-13,2810.919921875,13.40999984741211,21290.240234375,7159.2001953125,1307.5,58.2599983215332,1.1287446022033691,111.30599975585938,6.707600116729736,
2019-03-14,2808.47998046875,13.5,21287.01953125,7185.39990234375,1293.4000244140625,58.61000061035156,1.133105993270874,111.1959991455078,6.706099987030029,
2019-03-15,2822.47998046875,12.880000114440918,21450.849609375,7228.2998046875,1301.800048828125,58.52000045776367,1.1308379173278809,111.75299835205078,6.7220001220703125,
2019-03-18,2832.93994140625,13.100000381469728,21584.5,7299.2001953125,1300.300048828125,59.09000015258789,1.1319772005081177,111.56099700927734,6.712800025939941,
2019-03-19,2832.570068359375,13.5600004196167,21566.849609375,7324.0,1305.0,59.02999877929688,1.133619785308838,111.3730010986328,6.703100204467773,
2019-03-20,2824.22998046875,13.90999984741211,21608.919921875,7291.0,1300.5,59.83000183105469,1.135486125946045,111.4010009765625,6.710999965667725,
2019-03-21,2854.8798828125,13.630000114440918,21608.919921875,7355.2998046875,1306.0999755859375,59.97999954223633,1.1427918672561646,110.66000366210938,6.693600177764893,
2019-03-22,2800.7099609375,16.479999542236328,21627.33984375,7207.60009765625,1311.5999755859375,59.040000915527344,1.1375011205673218,110.80599975585938,6.698200225830078,
2019-03-25,2798.360107421875,16.329999923706055,20977.109375,7177.60009765625,1321.9000244140625,58.81999969482422,1.129586100578308,110.08100128173828,6.717100143432617,
2019-03-26,2818.4599609375,14.68000030517578,21428.390625,7196.2998046875,1314.300048828125,59.93999862670898,1.131580114364624,110.06800079345705,6.708399772644043,
2019-03-27,2805.3701171875,15.149999618530272,21378.73046875,7194.2001953125,1309.9000244140625,59.40999984741211,1.127484679222107,110.5540008544922,6.714700222015381,
2019-03-28,2815.43994140625,14.43000030517578,21033.759765625,7234.2998046875,1289.800048828125,59.29999923706055,1.1251758337020874,110.48999786376952,6.726200103759766,
2019-03-29,2834.39990234375,13.710000038146973,21205.810546875,7279.2001953125,1293.0,60.13999938964844,1.1230024099349976,110.63700103759766,6.738100051879883,
2019-04-01,2867.18994140625,13.399999618530272,21509.029296875,7317.39990234375,1288.4000244140625,61.59000015258789,1.1223849058151243,110.99500274658205,6.711100101470947,
2019-04-02,2867.239990234375,13.359999656677246,21505.310546875,7391.10009765625,1290.0,62.58000183105469,1.1205737590789795,111.45099639892578,6.7104997634887695,
2019-04-03,2873.39990234375,13.739999771118164,21713.2109375,7418.2998046875,1289.9000244140625,62.459999084472656,1.1203854084014893,111.30500030517578,6.722400188446045,
2019-04-04,2879.389892578125,13.579999923706056,21724.94921875,7401.89990234375,1289.0,62.09999847412109,1.1246949434280396,111.3949966430664,6.701399803161621,
2019-04-05,2892.739990234375,12.81999969482422,21807.5,7446.89990234375,1290.4000244140625,63.08000183105469,1.1225864887237549,111.65799713134766,6.716599941253662,
2019-04-08,2895.77001953125,13.18000030517578,21761.650390625,7451.89990234375,1297.0999755859375,64.4000015258789,1.121956706047058,111.71099853515624,6.716899871826172,
2019-04-09,2878.199951171875,14.279999732971191,21802.58984375,7425.60009765625,1303.5,63.97999954223633,1.1256444454193115,111.45600128173828,6.715400218963623,
2019-04-10,2888.2099609375,13.300000190734863,21687.5703125,7421.89990234375,1309.0999755859375,64.61000061035156,1.126697063446045,111.1050033569336,6.7108001708984375,
2019-04-11,2888.320068359375,13.020000457763672,21711.380859375,7418.0,1288.5999755859375,63.58000183105469,1.127650022506714,110.98500061035156,6.715400218963623,
2019-04-12,2907.409912109375,12.010000228881836,21870.560546875,7437.10009765625,1290.5999755859375,63.88999938964844,1.1260753870010376,111.62100219726562,6.718500137329102,
2019-04-15,2905.580078125,12.31999969482422,22169.109375,7436.89990234375,1286.800048828125,63.400001525878906,1.1305055618286133,112.02799987792967,6.703199863433838,
2019-04-16,2907.06005859375,12.18000030517578,22221.66015625,7469.89990234375,1272.5999755859375,64.05000305175781,1.1304928064346311,111.94300079345705,6.707699775695801,
2019-04-17,2900.449951171875,12.600000381469728,22277.970703125,7471.2998046875,1272.199951171875,63.7599983215332,1.128502607345581,111.99299621582033,6.71120023727417,
2019-04-18,2905.030029296875,12.09000015258789,22090.119140625,7459.89990234375,1271.9000244140625,64.0,1.129713773727417,112.03600311279295,6.68720006942749,
2019-04-22,2907.969970703125,12.420000076293944,22217.900390625,7459.89990234375,1273.5,65.69999694824219,1.1244546175003052,111.91000366210938,6.703400135040283,
2019-04-23,2933.679931640625,12.279999732971191,22259.740234375,7523.10009765625,1269.300048828125,66.30000305175781,1.1258978843688965,111.9290008544922,6.708499908447266,
2019-04-24,2927.25,13.140000343322754,22200.0,7471.7998046875,1275.5,65.88999938964844,1.122435212135315,111.8769989013672,6.724899768829346,
2019-04-25,2926.169921875,13.25,22307.580078125,7434.10009765625,1275.800048828125,65.20999908447266,1.1153494119644165,112.12999725341795,6.720900058746338,
2019-04-26,2939.8798828125,12.729999542236328,22258.73046875,7428.2001953125,1284.9000244140625,63.29999923706055,1.113684892654419,111.53900146484376,6.742099761962891,
2019-04-29,2943.030029296875,13.109999656677246,22258.73046875,7440.7001953125,1278.5999755859375,63.5,1.1150261163711548,111.59300231933594,6.728799819946289,
2019-04-30,2945.830078125,13.119999885559082,22258.73046875,7418.2001953125,1282.800048828125,63.90999984741211,1.1185182332992554,111.677001953125,6.732399940490723,
2019-05-01,2923.72998046875,14.800000190734863,22258.73046875,7385.2998046875,1281.4000244140625,63.59999847412109,1.121604323387146,111.3949966430664,6.733799934387207,
2019-05-02,2917.52001953125,14.420000076293944,22258.73046875,7351.2998046875,1269.699951171875,61.810001373291016,1.1200841665267944,111.4520034790039,6.734000205993652,
2019-05-03,2945.639892578125,12.869999885559082,22258.73046875,7380.60009765625,1279.199951171875,61.93999862670898,1.1173559427261353,111.49500274658205,6.73390007019043,
2019-05-06,2932.469970703125,15.4399995803833,22258.73046875,7380.60009765625,1281.699951171875,62.25,1.1185808181762695,110.6230010986328,6.73360013961792,
2019-05-07,2884.050048828125,19.31999969482422,21923.720703125,7260.5,1283.5,61.400001525878906,1.1201846599578855,110.80500030517578,6.763599872589111,
2019-05-08,2879.419921875,19.399999618530277,21602.58984375,7271.0,1279.4000244140625,62.119998931884766,1.1191065311431885,110.25700378417967,6.776000022888184,
2019-05-09,2870.719970703125,19.100000381469727,21402.130859375,7207.39990234375,1283.5,61.70000076293945,1.1198333501815796,110.02799987792967,6.7820000648498535,
2019-05-10,2881.39990234375,16.040000915527344,21344.919921875,7203.2998046875,1285.699951171875,61.65999984741211,1.1222084760665894,109.80699920654295,6.826499938964844,
2019-05-13,2811.8701171875,20.549999237060547,21191.279296875,7163.7001953125,1300.0999755859375,61.040000915527344,1.1236460208892822,109.65399932861328,6.823100090026856,
2019-05-14,2834.409912109375,18.059999465942383,21067.23046875,7241.60009765625,1294.699951171875,61.77999877929688,1.1232547760009766,109.15399932861328,6.877299785614014,
2019-05-15,2850.9599609375,16.440000534057617,21188.560546875,7297.0,1296.300048828125,62.02000045776367,1.1204482316970823,109.6709976196289,6.874899864196777,
2019-05-16,2876.320068359375,15.289999961853027,21062.98046875,7353.5,1285.0,62.869998931884766,1.1207244396209717,109.4749984741211,6.875199794769287,
2019-05-17,2859.530029296875,15.960000038146973,21250.08984375,7348.60009765625,1274.5,62.7599983215332,1.1173559427261353,109.87100219726562,6.882800102233887,
2019-05-20,2840.22998046875,16.309999465942383,21301.73046875,7310.89990234375,1276.0999755859375,63.09999847412109,1.1165324449539185,110.16000366210938,6.917699813842773,
2019-05-21,2864.360107421875,14.949999809265137,21272.44921875,7328.89990234375,1272.0,62.9900016784668,1.1168566942214966,110.06999969482422,6.911300182342529,
2019-05-22,2856.27001953125,14.75,21283.369140625,7334.2001953125,1273.5999755859375,61.41999816894531,1.1168566942214966,110.06999969482422,6.911300182342529,
2019-05-23,2822.239990234375,16.920000076293945,21151.140625,7231.0,1284.800048828125,57.90999984741211,1.1155484914779663,110.22100067138672,6.905399799346924,
2019-05-24,2826.06005859375,15.850000381469728,21117.220703125,7277.7001953125,1283.0,58.630001068115234,1.1184556484222412,109.55799865722656,6.9095001220703125,
2019-05-28,2802.389892578125,17.5,21260.140625,7269.0,1276.5,59.13999938964844,1.11938214302063,109.50900268554688,6.897200107574463,
2019-05-29,2783.02001953125,17.899999618530273,21003.369140625,7185.2998046875,1280.5999755859375,58.810001373291016,1.1170687675476074,109.34600067138672,6.90910005569458,
2019-05-30,2788.860107421875,17.299999237060547,20942.529296875,7218.2001953125,1287.0999755859375,56.59000015258789,1.1137346029281616,109.54199981689452,6.913400173187256,
2019-05-31,2752.06005859375,18.709999084472656,20601.189453125,7161.7001953125,1305.800048828125,53.5,1.1131147146224976,109.35700225830078,6.900899887084961,
2019-06-03,2744.449951171875,18.86000061035156,20410.880859375,7184.7998046875,1322.699951171875,53.25,1.1174057722091677,108.21199798583984,6.904099941253662,
2019-06-04,2803.27001953125,16.969999313354492,20408.5390625,7214.2998046875,1323.4000244140625,53.47999954223633,1.124631643295288,108.0270004272461,6.9028000831604,
2019-06-05,2826.14990234375,16.09000015258789,20776.099609375,7220.2001953125,1328.300048828125,51.68000030517578,1.1254037618637085,108.25399780273438,6.907299995422363,
2019-06-06,2843.489990234375,15.93000030517578,20774.0390625,7259.89990234375,1337.5999755859375,52.59000015258789,1.1229015588760376,108.3280029296875,6.908100128173828,
2019-06-07,2873.340087890625,16.299999237060547,20884.7109375,7331.89990234375,1341.199951171875,53.9900016784668,1.127650022506714,108.4540023803711,6.908999919891357,
2019-06-10,2886.72998046875,15.9399995803833,21134.419921875,7375.5,1324.699951171875,53.2599983215332,1.1320157051086426,108.4489974975586,6.90880012512207,
2019-06-11,2885.719970703125,15.989999771118164,21204.279296875,7398.5,1326.4000244140625,53.27000045776367,1.1318106651306152,108.35900115966795,6.930099964141846,
2019-06-12,2879.840087890625,15.90999984741211,21129.720703125,7367.60009765625,1331.9000244140625,51.13999938964844,1.1329518556594849,108.4739990234375,6.910399913787842,
2019-06-13,2891.639892578125,15.81999969482422,21032.0,7368.60009765625,1339.199951171875,52.27999877929688,1.1295605897903442,108.48799896240234,6.916900157928467,
2019-06-14,2886.97998046875,15.279999732971191,21116.890625,7345.7998046875,1340.0999755859375,52.5099983215332,1.128044366836548,108.3209991455078,6.92080020904541,
2019-06-17,2889.669921875,15.350000381469728,21124.0,7357.2998046875,1338.699951171875,51.93000030517578,1.1217050552368164,108.57599639892578,6.924499988555908,
2019-06-18,2917.75,15.149999618530272,20972.7109375,7443.0,1346.5999755859375,53.900001525878906,1.1224603652954102,108.53900146484376,6.924900054931641,
2019-06-19,2926.4599609375,14.329999923706056,21333.869140625,7403.5,1344.5999755859375,53.7599983215332,1.1198208332061768,108.572998046875,6.902299880981445,
2019-06-20,2954.179931640625,14.75,21462.859375,7424.39990234375,1392.9000244140625,56.650001525878906,1.1238480806350708,108.11499786376952,6.902699947357178,
2019-06-21,2950.4599609375,15.399999618530272,21258.640625,7407.5,1396.199951171875,57.43000030517578,1.1295605897903442,107.2770004272461,6.85099983215332,
2019-06-24,2945.35009765625,15.260000228881836,21285.990234375,7416.7001953125,1414.300048828125,57.900001525878906,1.1384724378585815,107.31199645996094,6.868899822235107,
2019-06-25,2917.3798828125,16.280000686645508,21193.810546875,7422.39990234375,1414.9000244140625,57.83000183105469,1.140029788017273,107.3270034790039,6.876100063323975,
2019-06-26,2913.780029296875,16.209999084472656,21086.58984375,7416.39990234375,1411.5999755859375,59.380001068115234,1.1369967460632324,107.16600036621094,6.878799915313721,
2019-06-27,2924.919921875,15.81999969482422,21338.169921875,7402.2998046875,1408.4000244140625,59.43000030517578,1.1374752521514893,107.73799896240234,6.879099845886231,
2019-06-28,2941.760009765625,15.079999923706056,21275.919921875,7425.60009765625,1409.699951171875,58.470001220703125,1.1372941732406616,107.74700164794922,6.867099761962891,
2019-07-01,2964.330078125,14.0600004196167,21729.970703125,7497.5,1385.5999755859375,59.09000015258789,1.1364928483963013,108.38200378417967,6.865799903869629,
2019-07-02,2973.010009765625,12.93000030517578,21754.26953125,7559.2001953125,1404.5999755859375,56.25,1.1287446022033691,108.36599731445312,6.850800037384033,
2019-07-03,2995.820068359375,12.56999969482422,21638.16015625,7609.2998046875,1417.699951171875,57.34000015258789,1.1293054819107056,107.80500030517578,6.872000217437744,
2019-07-05,2990.409912109375,13.279999732971191,21746.380859375,7553.10009765625,1396.699951171875,57.5099983215332,1.128579020500183,107.80799865722656,6.87060022354126,
2019-07-08,2975.949951171875,13.960000038146973,21534.349609375,7549.2998046875,1397.0,57.65999984741211,1.1227376461029053,108.4739990234375,6.892600059509277,
2019-07-09,2979.6298828125,14.09000015258789,21565.150390625,7536.5,1397.5,57.83000183105469,1.121604323387146,108.72100067138672,6.880899906158447,
2019-07-10,2993.070068359375,13.029999732971191,21533.48046875,7530.7001953125,1410.0999755859375,60.43000030517578,1.120824933052063,108.92400360107422,6.888299942016602,
2019-07-11,2999.909912109375,12.93000030517578,21643.529296875,7509.7998046875,1404.300048828125,60.20000076293945,1.125885248184204,108.33399963378906,6.872200012207031,
2019-07-12,3013.77001953125,12.390000343322754,21685.900390625,7506.0,1409.9000244140625,60.209999084472656,1.1252391338348389,108.58799743652344,6.869200229644775,
2019-07-15,3014.300048828125,12.68000030517578,21685.900390625,7531.7001953125,1411.4000244140625,59.58000183105469,1.1272051334381104,107.83200073242188,6.879799842834473,
2019-07-16,3004.0400390625,12.859999656677246,21535.25,7577.2001953125,1409.199951171875,57.619998931884766,1.126176834106445,107.88899993896484,6.87690019607544,
2019-07-17,2984.419921875,13.970000267028809,21469.1796875,7535.5,1421.300048828125,56.77999877929688,1.121227145195007,108.20099639892578,6.87529993057251,
2019-07-18,2995.110107421875,13.529999732971191,21046.240234375,7493.10009765625,1426.0999755859375,55.29999923706055,1.12296462059021,107.93699645996094,6.872799873352051,
2019-07-19,2976.610107421875,14.449999809265137,21466.990234375,7508.7001953125,1425.0999755859375,55.630001068115234,1.1261515617370603,107.4010009765625,6.879099845886231,
2019-07-22,2985.030029296875,13.529999732971191,21416.7890625,7514.89990234375,1425.300048828125,56.220001220703125,1.1218308210372925,107.80999755859376,6.881100177764893,
2019-07-23,3005.469970703125,12.609999656677246,21620.880859375,7556.89990234375,1420.0999755859375,56.77000045776367,1.1206114292144775,107.90399932861328,6.880099773406982,
2019-07-24,3019.56005859375,12.06999969482422,21709.5703125,7501.5,1422.800048828125,55.880001068115234,1.11512553691864,108.23200225830078,6.878300189971924,
2019-07-25,3003.669921875,12.739999771118164,21756.55078125,7489.10009765625,1413.9000244140625,56.02000045776367,1.1142433881759644,108.18900299072266,6.871500015258789,
2019-07-26,3025.860107421875,12.15999984741211,21658.150390625,7549.10009765625,1418.5,56.20000076293945,1.1146159172058103,108.66600036621094,6.871600151062012,
2019-07-29,3020.969970703125,12.829999923706056,21616.80078125,7686.60009765625,1419.5999755859375,56.869998931884766,1.1132138967514038,108.63300323486328,6.878200054168701,
2019-07-30,3013.179931640625,13.9399995803833,21709.310546875,7646.7998046875,1429.699951171875,58.04999923706055,1.1143054962158203,108.86599731445312,6.892399787902832,
2019-07-31,2980.3798828125,16.1200008392334,21521.529296875,7586.7998046875,1426.0999755859375,58.58000183105469,1.1157974004745483,108.56199645996094,6.883600234985352,
2019-08-01,2953.56005859375,17.8700008392334,21540.990234375,7584.89990234375,1420.9000244140625,53.95000076293945,1.107174515724182,108.81999969482422,6.883399963378906,
2019-08-02,2932.050048828125,17.610000610351562,21087.16015625,7407.10009765625,1445.5999755859375,55.65999984741211,1.1078859567642212,107.43099975585938,6.897799968719482,
2019-08-05,2844.739990234375,24.59000015258789,20720.2890625,7223.89990234375,1464.5999755859375,54.68999862670898,1.1108025312423706,106.5770034790039,6.939199924468994,
2019-08-06,2881.77001953125,20.170000076293945,20585.310546875,7171.7001953125,1472.4000244140625,53.630001068115234,1.1243788003921509,105.59300231933594,7.049699783325195,
2019-08-07,2883.97998046875,19.489999771118164,20516.560546875,7198.7001953125,1507.300048828125,51.09000015258789,1.1206992864608765,106.33699798583984,7.025599956512451,
2019-08-08,2938.090087890625,16.90999984741211,20593.349609375,7285.89990234375,1497.699951171875,52.540000915527344,1.12043559551239,106.12100219726562,7.059100151062012,
2019-08-09,2918.64990234375,17.969999313354492,20684.8203125,7253.89990234375,1496.5999755859375,54.5,1.1187183856964111,105.8740005493164,7.044300079345703,
2019-08-12,2882.699951171875,21.09000015258789,20684.8203125,7226.7001953125,1505.300048828125,54.93000030517578,1.1208499670028689,105.38200378417967,7.061500072479248,
2019-08-13,2926.320068359375,17.520000457763672,20455.439453125,7250.89990234375,1502.199951171875,57.09999847412109,1.1218308210372925,105.35800170898438,7.057199954986572,
2019-08-14,2840.60009765625,22.100000381469727,20655.130859375,7147.89990234375,1515.9000244140625,55.22999954223633,1.1177055835723877,106.58999633789062,7.0335001945495605,
2019-08-15,2847.60009765625,21.18000030517578,20405.650390625,7067.0,1519.5999755859375,54.470001220703125,1.1143302917480469,105.91600036621094,7.023499965667725,
2019-08-16,2888.679931640625,18.46999931335449,20418.810546875,7117.2001953125,1512.5,54.869998931884766,1.1113580465316772,106.08300018310548,7.02400016784668,
2019-08-19,2923.64990234375,16.8799991607666,20563.16015625,7189.7001953125,1500.4000244140625,56.209999084472656,1.109385371208191,106.43000030517578,7.041900157928467,
2019-08-20,2900.510009765625,17.5,20677.220703125,7125.0,1504.5999755859375,56.34000015258789,1.1083157062530518,106.5739974975586,7.049799919128418,
2019-08-21,2924.429931640625,15.800000190734863,20618.5703125,7204.0,1504.5999755859375,55.68000030517578,1.1097793579101562,106.27400207519533,7.059599876403809,
2019-08-22,2922.949951171875,16.68000030517578,20628.009765625,7128.2001953125,1497.300048828125,55.34999847412109,1.10907781124115,106.59700012207033,7.062399864196777,
2019-08-23,2847.110107421875,19.8700008392334,20710.91015625,7095.0,1526.5999755859375,54.16999816894531,1.108401656150818,106.46800231933594,7.082699775695801,
2019-08-26,2878.3798828125,19.31999969482422,20261.0390625,7095.0,1526.300048828125,53.63999938964844,1.1143054962158203,104.85199737548828,7.09499979019165,
2019-08-27,2869.159912109375,20.309999465942383,20456.080078125,7089.60009765625,1541.0,54.93000030517578,1.1103708744049072,105.97799682617188,7.150300025939941,
2019-08-28,2887.93994140625,19.350000381469727,20479.419921875,7114.7001953125,1537.800048828125,55.77999877929688,1.109004020690918,105.73799896240234,7.161399841308594,
2019-08-29,2924.580078125,17.8799991607666,20460.9296875,7184.2998046875,1526.5,56.709999084472656,1.1085859537124634,106.06999969482422,7.155300140380859,
2019-08-30,2926.4599609375,18.979999542236328,20704.369140625,7207.2001953125,1519.0999755859375,55.09999847412109,1.1061947345733645,106.43800354003906,7.143599987030029,
2019-09-03,2906.27001953125,19.65999984741211,20625.16015625,7268.2001953125,1545.9000244140625,53.93999862670898,1.0968520641326904,106.19300079345705,7.171000003814697,
2019-09-04,2937.780029296875,17.329999923706055,20649.140625,7311.2998046875,1550.300048828125,56.2599983215332,1.0974539518356323,105.86100006103516,7.177999973297119,
2019-09-05,2976.0,16.270000457763672,21085.939453125,7271.2001953125,1515.4000244140625,56.29999923706055,1.10349702835083,106.3249969482422,7.145100116729736,
2019-09-06,2978.7099609375,15.0,21199.5703125,7282.2998046875,1506.199951171875,56.52000045776367,1.1036310195922852,107.0719985961914,7.14769983291626,
2019-09-09,2978.429931640625,15.270000457763672,21318.419921875,7235.7998046875,1502.199951171875,57.84999847412109,1.1020619869232178,106.94499969482422,7.114699840545654,
2019-09-10,2979.389892578125,15.199999809265137,21392.099609375,7268.0,1490.300048828125,57.400001525878906,1.1048381328582764,107.33699798583984,7.121099948883057,
2019-09-11,3000.929931640625,14.609999656677246,21597.759765625,7338.0,1494.4000244140625,55.75,1.1050333976745603,107.5999984741211,7.111700057983398,
2019-09-12,3009.570068359375,14.220000267028809,21759.609375,7344.7001953125,1498.699951171875,55.09000015258789,1.101345777511597,108.02100372314452,7.115799903869629,
2019-09-13,3007.389892578125,13.739999771118164,21988.2890625,7367.5,1490.9000244140625,54.84999847412109,1.1058276891708374,108.1760025024414,7.078400135040283,
