date,var_1,var_2,var_3,var_4,var_5,label
2012-10-03,59.0,1016.0,289.5,0.0,0.0,
2012-10-03,100.0,1016.0,289.56,0.0,0.0,
2012-10-03,81.0,1016.0,290.37,1.0,80.0,
2012-10-03,63.0,1017.0,291.18,2.0,160.0,
2012-10-03,60.0,1017.0,292.88,2.0,130.0,
2012-10-03,64.0,1017.0,292.263333333,3.0,123.0,
2012-10-03,68.0,1017.0,291.646666667,3.0,116.0,
2012-10-03,72.0,1017.0,291.03,4.0,110.0,
2012-10-03,82.0,1016.0,290.7,3.0,80.0,
2012-10-03,88.0,1016.0,290.75,4.0,40.0,
2012-10-03,93.0,1015.0,290.62,4.0,60.0,
2012-10-03,93.0,1015.0,290.62,5.0,50.0,
2012-10-03,96.0,1015.0,290.425,4.0,55.0,
2012-10-03,100.0,1015.0,290.23,3.0,60.0,
2012-10-04,93.0,1015.0,290.3,3.0,40.0,
2012-10-04,100.0,1015.0,290.44,3.0,30.0,
2012-10-04,100.0,1016.0,290.19,3.0,40.0,
2012-10-04,100.0,1016.0,290.12,3.0,40.0,
2012-10-04,100.0,1015.0,290.13,3.0,30.0,
2012-10-04,100.0,1015.0,290.19,2.0,30.0,
2012-10-04,100.0,1016.0,290.24,3.0,40.0,
2012-10-04,100.0,1016.0,290.13,0.0,0.0,
2012-10-04,100.0,1016.0,290.19,2.0,20.0,
2012-10-04,93.0,1016.0,290.31,0.0,0.0,
2012-10-04,100.0,1016.0,290.43,2.0,330.0,
2012-10-04,100.0,1017.0,290.63,2.0,340.0,
2012-10-04,100.0,1018.0,290.84,2.0,30.0,
2012-10-04,100.0,1018.0,291.25,0.0,242.0,
2012-10-04,100.0,1018.0,292.58,0.0,245.0,
2012-10-04,100.0,1018.0,292.58,3.0,40.0,
2012-10-04,88.0,1018.0,293.71,0.0,0.0,
2012-10-04,83.0,1018.0,294.72,0.0,0.0,
2012-10-04,83.0,1018.0,295.27,0.0,0.0,
2012-10-04,88.0,1018.0,295.18,3.0,50.0,
2012-10-04,88.0,1018.0,294.98,3.0,40.0,
2012-10-04,88.0,1018.0,294.72,3.0,50.0,
2012-10-04,88.0,1018.0,294.38,3.0,50.0,
2012-10-04,88.0,1018.0,294.18,2.0,40.0,
2012-10-05,88.0,1019.0,294.02,2.0,50.0,
2012-10-05,94.0,1019.0,293.85,2.0,50.0,
2012-10-05,100.0,1020.0,293.49,1.0,40.0,
2012-10-05,100.0,1020.0,293.38,1.0,70.0,
2012-10-05,100.0,1020.0,293.44,0.0,0.0,
2012-10-05,100.0,1020.0,293.34,0.0,0.0,
2012-10-05,100.0,1020.0,292.86,0.0,0.0,
2012-10-05,96.0,1020.0,292.22,0.0,0.0,
2012-10-05,93.0,1020.0,291.58,0.0,0.0,
2012-10-05,96.0,1020.0,291.925,0.0,0.0,
2012-10-05,100.0,1020.0,292.27,0.0,0.0,
2012-10-05,94.0,1020.0,292.34,0.0,0.0,
2012-10-05,94.0,1020.0,293.18,0.0,0.0,
2012-10-05,94.0,1020.0,293.95,2.0,40.0,
2012-10-05,94.0,1020.0,294.22,2.0,60.0,
2012-10-05,88.0,1020.0,295.37,3.0,50.0,
2012-10-05,88.0,1019.0,295.73,4.0,60.0,
2012-10-05,88.0,1019.0,295.77,3.0,30.0,
2012-10-05,94.0,1019.0,295.9,2.0,70.0,
2012-10-05,94.0,1018.0,296.07,3.0,80.0,
2012-10-05,83.0,1018.0,295.87,3.0,160.0,
2012-10-05,78.0,1017.0,296.27,2.0,150.0,
2012-10-05,94.0,1017.0,295.32,1.0,170.0,
2012-10-05,83.0,1017.0,294.68,2.0,110.0,
2012-10-06,88.0,1017.0,293.27,1.0,0.0,
2012-10-06,88.0,1017.0,293.03,0.0,0.0,
2012-10-06,93.0,1018.0,292.85,0.0,0.0,
2012-10-06,88.0,1018.0,291.46,3.0,310.0,
2012-10-06,83.0,1018.0,290.94,4.0,310.0,
2012-10-06,88.0,1017.0,290.08,2.0,310.0,
2012-10-06,88.0,1018.0,289.27,2.0,320.0,
2012-10-06,100.0,1017.0,289.28,0.0,0.0,
2012-10-06,94.0,1017.0,288.66,1.0,150.0,
2012-10-06,88.0,1017.0,288.04,2.0,300.0,
2012-10-06,88.0,1018.0,287.78,2.0,300.0,
2012-10-06,77.0,1018.0,287.87,3.0,310.0,
2012-10-06,72.0,1018.0,288.24,1.0,290.0,
2012-10-06,72.0,1018.0,289.58,0.0,56.0,
2012-10-06,64.0,1018.0,291.84,0.0,0.0,
2012-10-06,56.0,1018.0,294.5,2.0,320.0,
2012-10-06,56.0,1018.0,296.4,2.0,320.0,
2012-10-06,50.0,1017.0,297.95,0.0,0.0,
2012-10-06,41.0,1016.0,299.05,2.0,300.0,
2012-10-06,44.0,1015.0,299.48,2.0,0.0,
2012-10-06,39.0,1014.0,299.78,2.0,260.0,
2012-10-06,42.0,1014.0,299.18,2.0,250.0,
2012-10-06,53.0,1015.0,297.04,4.0,180.0,
2012-10-06,53.0,1015.0,295.32,3.0,190.0,
2012-10-07,60.0,1015.0,293.4,3.0,180.0,
2012-10-07,68.0,1014.0,292.42,3.0,170.0,
2012-10-07,68.0,1014.0,291.85,3.0,190.0,
2012-10-07,64.0,1014.0,291.27,2.0,190.0,
2012-10-07,64.0,1013.0,290.76,3.0,210.0,
2012-10-07,64.0,1013.0,290.37,4.0,210.0,
2012-10-07,73.0,1012.0,289.766666667,2.0,140.0,
2012-10-07,83.0,1012.0,289.163333333,1.0,70.0,
2012-10-07,93.0,1012.0,288.56,0.0,0.0,
2012-10-07,72.0,1012.0,288.68,3.0,220.0,
2012-10-07,72.0,1011.0,288.72,3.0,230.0,
2012-10-07,87.0,1011.0,288.06,2.0,210.0,
2012-10-07,77.0,1011.0,289.64,4.0,220.0,
2012-10-07,68.0,1011.0,291.49,5.0,220.0,
2012-10-07,60.0,1010.0,294.03,6.0,220.0,
2012-10-07,60.0,1009.0,296.37,7.0,200.0,
2012-10-07,57.0,1009.0,297.47,7.0,210.0,
2012-10-07,50.0,1008.0,297.84,8.0,200.0,
2012-10-07,50.0,1007.0,297.4,5.0,250.0,
2012-10-07,50.0,1008.0,296.29,6.0,270.0,
2012-10-07,56.0,1008.0,294.43,8.0,250.0,
2012-10-07,68.0,1010.0,292.87,9.0,310.0,
2012-10-07,68.0,1011.0,289.78,7.0,330.0,
2012-10-07,63.0,1012.0,288.01,8.0,320.0,
2012-10-08,62.0,1014.0,286.81,8.0,320.0,
2012-10-08,62.0,1014.0,286.06,6.0,310.0,
2012-10-08,62.0,1015.0,285.21,5.0,320.0,
2012-10-08,62.0,1015.0,284.7,3.0,320.0,
2012-10-08,62.0,1016.0,284.24,4.0,330.0,
2012-10-08,58.0,1016.0,283.93,5.0,330.0,
2012-10-08,54.0,1017.0,283.03,5.0,330.0,
2012-10-08,54.0,1017.0,282.41,5.0,330.0,
2012-10-08,54.0,1017.0,281.68,3.0,340.0,
2012-10-08,54.0,1017.0,280.9,3.0,350.0,
2012-10-08,70.0,1018.0,279.64,2.0,280.0,
2012-10-08,54.0,1018.0,281.27,3.0,340.0,
2012-10-08,54.0,1018.0,282.87,2.0,350.0,
2012-10-08,50.0,1019.0,283.67,2.0,40.0,
2012-10-08,50.0,1019.0,283.8,0.0,237.0,
2012-10-08,58.0,1019.0,284.31,1.0,0.0,
2012-10-08,62.0,1019.0,284.06,2.0,30.0,
2012-10-08,66.0,1019.0,283.98,2.0,170.0,
2012-10-08,76.0,1018.0,284.2,2.0,150.0,
2012-10-08,71.0,1018.0,284.74,1.0,160.0,
2012-10-08,71.0,1017.0,284.59,1.0,230.0,
2012-10-08,76.0,1017.0,284.12,2.0,300.0,
2012-10-08,76.0,1016.0,283.69,2.0,30.0,
2012-10-08,76.0,1017.0,283.62,1.0,40.0,
2012-10-09,71.0,1018.0,283.01,3.0,290.0,
2012-10-09,81.0,1019.0,282.64,4.0,310.0,
2012-10-09,87.0,1019.0,282.24,4.0,260.0,
2012-10-09,81.0,1020.0,282.19,5.0,310.0,
2012-10-09,76.0,1020.0,281.25,3.0,320.0,
2012-10-09,76.0,1020.0,280.46,3.0,320.0,
2012-10-09,76.0,1020.0,279.7,4.0,320.0,
2012-10-09,76.0,1020.0,279.57,4.0,310.0,
2012-10-09,78.0,1020.0,279.055,5.0,310.0,
2012-10-09,81.0,1021.0,278.54,5.0,310.0,
2012-10-09,76.0,1021.0,278.02,4.0,300.0,
2012-10-09,81.0,1022.0,278.35,5.0,300.0,
2012-10-09,76.0,1023.0,280.4,4.0,320.0,
2012-10-09,66.0,1024.0,282.85,5.0,330.0,
2012-10-09,66.0,1025.0,283.53,3.0,340.0,
2012-10-09,62.0,1024.0,284.9,2.0,0.0,
2012-10-09,58.0,1024.0,285.34,0.0,0.0,
2012-10-09,58.0,1024.0,285.72,0.0,222.0,
2012-10-09,58.0,1024.0,285.63,0.0,205.0,
2012-10-09,58.0,1024.0,285.78,0.0,225.0,
2012-10-09,58.0,1024.0,285.63,0.0,227.0,
2012-10-09,54.0,1024.0,285.4,2.0,0.0,
2012-10-09,62.0,1025.0,284.54,2.0,330.0,
2012-10-09,62.0,1024.0,283.97,2.0,330.0,
2012-10-10,62.0,1025.0,283.71,2.0,40.0,
2012-10-10,66.0,1024.0,283.26,2.0,70.0,
2012-10-10,71.0,1024.0,283.19,4.0,100.0,
2012-10-10,66.0,1024.0,283.07,3.0,80.0,
2012-10-10,71.0,1023.0,283.06,3.0,20.0,
2012-10-10,71.0,1024.0,282.94,3.0,10.0,
2012-10-10,71.0,1023.0,282.87,3.0,70.0,
2012-10-10,76.0,1023.0,283.38,3.0,10.0,
2012-10-10,71.0,1023.0,283.52,4.0,10.0,
2012-10-10,72.0,1022.0,283.673333333,4.0,10.0,
2012-10-10,74.0,1022.0,283.826666667,4.0,10.0,
2012-10-10,76.0,1022.0,283.98,4.0,10.0,
2012-10-10,81.0,1022.0,283.9,4.0,30.0,
2012-10-10,87.0,1023.0,284.21,4.0,20.0,
2012-10-10,87.0,1022.0,285.31,4.0,30.0,
2012-10-10,87.0,1022.0,285.62,0.0,255.0,
2012-10-10,76.0,1023.0,286.28,3.0,60.0,
2012-10-10,82.0,1021.0,287.25,6.0,60.0,
2012-10-10,82.0,1021.0,287.31,6.0,50.0,
2012-10-10,93.0,1020.0,287.31,6.0,60.0,
2012-10-10,93.0,1020.0,287.18,0.0,257.0,
2012-10-10,93.0,1020.0,286.47,0.0,293.0,
2012-10-10,44.0,1020.0,287.535,2.0,165.0,
2012-10-10,89.0,1013.0,288.6,5.0,37.0,
2012-10-11,89.0,1013.0,288.6,5.0,37.0,
2012-10-11,89.0,1013.0,288.6,5.0,37.0,
2012-10-11,89.0,1013.0,288.6,5.0,37.0,
2012-10-11,89.0,1013.0,288.6,5.0,37.0,
2012-10-11,89.0,1013.0,288.6,5.0,37.0,
2012-10-11,91.0,1013.0,288.28,5.0,42.0,
2012-10-11,92.0,1013.0,287.96,6.0,48.0,
2012-10-11,100.0,1017.0,285.7,5.0,70.0,
2012-10-11,100.0,1016.0,285.56,6.0,70.0,
2012-10-11,100.0,1016.0,285.44,7.0,50.0,
2012-10-11,100.0,1016.0,285.24,5.0,30.0,
2012-10-11,100.0,1015.0,285.17,6.0,40.0,
2012-10-11,93.0,1015.0,285.54,5.0,40.0,
2012-10-11,100.0,1014.0,285.68,3.0,320.0,
2012-10-11,93.0,1013.0,286.81,3.0,50.0,
2012-10-11,87.0,1014.0,286.85,0.0,0.0,
2012-10-11,83.0,1013.0,287.9625,1.0,64.0,
2012-10-11,80.0,1013.0,289.075,3.0,129.0,
2012-10-11,76.0,1013.0,290.1875,4.0,193.0,
2012-10-11,73.0,1013.0,291.3,6.0,258.0,
2012-10-11,73.0,1013.0,291.3,6.0,258.0,
2012-10-11,48.0,1009.0,291.27,7.0,270.0,
2012-10-11,48.0,1009.0,289.97,6.0,250.0,
2012-10-11,59.0,1011.0,288.68,0.0,0.0,
2012-10-12,48.0,1011.0,288.23,6.0,240.0,
2012-10-12,51.0,1011.0,288.43,7.0,260.0,
2012-10-12,51.0,1012.0,288.36,5.0,260.0,
2012-10-12,51.0,1013.0,286.68,8.0,290.0,
2012-10-12,50.0,1014.0,285.24,10.0,310.0,
2012-10-12,54.0,1015.0,283.97,6.0,300.0,
2012-10-12,54.0,1016.0,283.51,6.0,300.0,
2012-10-12,54.0,1016.0,283.04,7.0,290.0,
2012-10-12,58.0,1017.0,282.27,6.0,310.0,
2012-10-12,53.0,1018.0,281.89,6.0,290.0,
2012-10-12,53.0,1020.0,281.38,6.0,290.0,
2012-10-12,53.0,1020.0,280.92,6.0,310.0,
2012-10-12,53.0,1021.0,282.03,6.0,300.0,
2012-10-12,53.0,1022.0,283.13,6.0,300.0,
2012-10-12,53.0,1023.0,283.83,7.0,310.0,
2012-10-12,46.0,1023.0,284.86,4.0,310.0,
2012-10-12,46.0,1023.0,285.52,3.0,310.0,
2012-10-12,46.0,1022.0,287.24,5.0,320.0,
2012-10-12,35.0,1021.0,287.8,4.0,250.0,
2012-10-12,35.0,1021.0,287.91,1.0,265.0,
2012-10-12,31.0,1021.0,288.76,4.0,260.0,
2012-10-12,31.0,1021.0,288.66,3.0,200.0,
2012-10-12,33.0,1021.0,286.96,5.0,220.0,
2012-10-12,35.0,1021.0,285.02,3.0,230.0,
2012-10-13,39.0,1019.0,285.436,3.0,231.0,
2012-10-13,44.0,1017.0,285.852,3.0,233.0,
2012-10-13,49.0,1016.0,286.268,3.0,234.0,
2012-10-13,54.0,1014.0,286.684,4.0,236.0,
2012-10-13,58.0,1013.0,287.1,4.0,238.0,
2012-10-13,58.0,1013.0,280.16,0.0,252.0,
2012-10-13,75.0,1021.0,279.42,0.0,0.0,
2012-10-13,70.0,1020.0,279.67,3.0,220.0,
2012-10-13,75.0,1020.0,278.84,2.0,200.0,
2012-10-13,75.0,1019.0,278.95,2.0,230.0,
2012-10-13,75.0,1019.0,278.04,0.0,0.0,
2012-10-13,81.0,1019.0,278.52,2.0,240.0,
2012-10-13,62.0,1019.0,280.35,4.0,230.0,
2012-10-13,58.0,1019.0,282.73,3.0,240.0,
2012-10-13,50.0,1020.0,284.93,5.0,300.0,
2012-10-13,58.0,1020.0,284.72,8.0,300.0,
2012-10-13,62.0,1021.0,285.06,7.0,320.0,
2012-10-13,62.0,1021.0,286.2,6.0,10.0,
2012-10-13,54.0,1021.0,285.82,7.0,340.0,
2012-10-13,44.0,1021.0,286.04,9.0,320.0,
2012-10-13,54.0,1022.0,285.17,9.0,300.0,
2012-10-13,57.0,1023.0,284.26,8.0,310.0,
2012-10-13,57.0,1024.0,283.59,7.0,310.0,
2012-10-13,50.0,1026.0,282.8,7.0,320.0,
2012-10-14,50.0,1027.0,282.22,8.0,330.0,
2012-10-14,46.0,1027.0,281.13,7.0,330.0,
2012-10-14,45.0,1029.0,280.17,6.0,340.0,
2012-10-14,49.0,1029.0,279.03,6.0,340.0,
2012-10-14,49.0,1030.0,278.03,5.0,350.0,
2012-10-14,48.0,1030.0,277.19,4.0,10.0,
2012-10-14,48.0,1031.0,276.43,3.0,10.0,
2012-10-14,52.0,1031.0,275.45,2.0,20.0,
2012-10-14,52.0,1031.0,274.74,3.0,360.0,
2012-10-14,69.0,1032.0,273.62,1.0,10.0,
2012-10-14,74.0,1033.0,273.15,2.0,30.0,
2012-10-14,74.0,1033.0,272.82,1.0,30.0,
2012-10-14,48.0,1033.0,275.23,2.0,360.0,
2012-10-14,39.0,1034.0,277.58,0.0,0.0,
2012-10-14,42.0,1034.0,280.19,1.0,50.0,
2012-10-14,39.0,1034.0,281.91,2.0,30.0,
2012-10-14,34.0,1033.0,282.78,0.0,0.0,
2012-10-14,34.0,1032.0,284.51,0.0,0.0,
2012-10-14,27.0,1030.0,284.6,2.0,0.0,
2012-10-14,32.0,1030.0,285.03,4.0,230.0,
2012-10-14,27.0,1029.0,285.09,4.0,180.0,
2012-10-14,37.0,1029.0,284.62,4.0,170.0,
2012-10-14,37.0,1029.0,283.69,5.0,170.0,
2012-10-14,53.0,1029.0,282.85,3.0,170.0,
2012-10-15,53.0,1028.0,283.08,5.0,180.0,
2012-10-15,50.0,1028.0,283.3,7.0,200.0,
2012-10-15,54.0,1028.0,282.95,5.0,220.0,
2012-10-15,58.0,1027.0,282.63,5.0,220.0,
2012-10-15,62.0,1026.0,282.9,4.0,200.0,
2012-10-15,66.0,1026.0,283.21,6.0,200.0,
2012-10-15,66.0,1025.0,283.65,7.0,210.0,
2012-10-15,71.0,1025.0,283.72,4.0,230.0,
2012-10-15,66.0,1024.0,284.21,4.0,220.0,
2012-10-15,66.0,1023.0,284.68,6.0,220.0,
2012-10-15,71.0,1023.0,284.94,7.0,230.0,
2012-10-15,76.0,1023.0,284.99,6.0,220.0,
2012-10-15,76.0,1023.0,285.38,4.0,210.0,
2012-10-15,71.0,1022.0,286.22,5.0,220.0,
2012-10-15,67.0,1023.0,287.4,4.0,220.0,
2012-10-15,63.0,1022.0,288.78,4.0,220.0,
2012-10-15,63.0,1022.0,289.11,1.0,251.0,
2012-10-15,63.0,1022.0,291.15,1.0,253.0,
2012-10-15,63.0,1022.0,292.64,2.0,245.0,
2012-10-15,63.0,1022.0,294.35,1.0,246.0,
2012-10-15,46.0,1017.0,294.78,6.0,200.0,
2012-10-15,43.0,1017.0,294.95,6.0,210.0,
2012-10-15,43.0,1016.0,293.65,5.0,200.0,
2012-10-15,68.0,1016.0,292.16,4.0,170.0,
2012-10-16,68.0,1016.0,291.32,5.0,180.0,
2012-10-16,72.0,1016.0,290.87,5.0,190.0,
2012-10-16,68.0,1016.0,290.68,4.0,200.0,
2012-10-16,68.0,1015.0,289.94,5.0,190.0,
2012-10-16,72.0,1015.0,289.37,4.0,180.0,
2012-10-16,77.0,1014.0,289.0,3.0,190.0,
2012-10-16,82.0,1013.0,288.68,3.0,190.0,
2012-10-16,77.0,1012.0,288.56,4.0,190.0,
2012-10-16,77.0,1011.0,289.55,4.0,180.0,
2012-10-16,82.0,1010.0,289.66,4.0,180.0,
2012-10-16,82.0,1009.0,289.52,4.0,180.0,
2012-10-16,82.0,1009.0,289.52,4.0,180.0,
2012-10-16,82.0,1008.0,289.94,4.0,180.0,
2012-10-16,77.0,1009.0,291.23,5.0,180.0,
2012-10-16,64.0,1008.0,293.78,4.0,180.0,
2012-10-16,60.0,1008.0,294.53,5.0,190.0,
2012-10-16,60.0,1007.0,295.05,6.0,200.0,
2012-10-16,64.0,1006.0,294.63,4.0,240.0,
2012-10-16,64.0,1006.0,294.82,0.0,243.0,
2012-10-16,64.0,1005.0,293.64,5.0,230.0,
2012-10-16,64.0,1004.0,292.73,4.0,220.0,
2012-10-16,73.0,1004.0,291.86,5.0,250.0,
2012-10-16,88.0,1004.0,291.07,2.0,220.0,
2012-10-16,93.0,1004.0,290.11,4.0,230.0,
2012-10-17,88.0,1004.0,289.4,4.0,260.0,
2012-10-17,77.0,1004.0,289.03,3.0,320.0,
2012-10-17,72.0,1004.0,288.62,3.0,240.0,
2012-10-17,72.0,1004.0,288.49,0.0,285.0,
2012-10-17,72.0,1004.0,287.72,5.0,270.0,
2012-10-17,72.0,1005.0,287.2,7.0,310.0,
2012-10-17,67.0,1005.0,286.67,5.0,310.0,
2012-10-17,71.0,1005.0,285.96,7.0,310.0,
2012-10-17,66.0,1005.0,285.38,4.0,290.0,
2012-10-17,66.0,1005.0,284.48,5.0,310.0,
2012-10-17,62.0,1006.0,283.94,5.0,310.0,
2012-10-17,58.0,1007.0,283.87,10.0,320.0,
2012-10-17,58.0,1008.0,284.08,7.0,310.0,
2012-10-17,54.0,1008.0,285.0,6.0,330.0,
2012-10-17,54.0,1009.0,285.38,9.0,300.0,
2012-10-17,54.0,1009.0,285.92,1.0,291.0,
2012-10-17,54.0,1009.0,286.74,9.0,300.0,
2012-10-17,50.0,1009.0,287.21,9.0,310.0,
2012-10-17,50.0,1009.0,287.56,1.0,291.0,
2012-10-17,50.0,1009.0,287.94,1.0,293.0,
2012-10-17,50.0,1009.0,287.9,2.0,297.0,
2012-10-17,50.0,1009.0,287.41,1.0,297.0,
2012-10-17,50.0,1009.0,286.59,1.0,291.0,
2012-10-17,50.0,1011.0,283.91,3.0,330.0,
2012-10-18,50.0,1012.0,282.97,4.0,330.0,
2012-10-18,47.0,1012.0,282.14,4.0,330.0,
2012-10-18,50.0,1013.0,281.15,3.0,330.0,
2012-10-18,54.0,1013.0,280.65,5.0,320.0,
2012-10-18,53.0,1013.0,280.38,4.0,340.0,
2012-10-18,57.0,1014.0,279.3,3.0,340.0,
2012-10-18,65.0,1014.0,278.1,2.0,360.0,
2012-10-18,70.0,1014.0,278.18,3.0,50.0,
2012-10-18,70.0,1014.0,277.52,1.0,360.0,
2012-10-18,70.0,1014.0,277.58,2.0,360.0,
2012-10-18,66.0,1014.0,277.4,2.0,360.0,
2012-10-18,81.0,1016.0,276.34,0.0,0.0,
2012-10-18,66.0,1016.0,279.32,2.0,70.0,
2012-10-18,66.0,1016.0,279.31,0.0,345.0,
2012-10-18,66.0,1016.0,281.4,0.0,345.0,
2012-10-18,50.0,1017.0,285.15,0.0,0.0,
2012-10-18,54.0,1016.0,286.68,2.0,40.0,
2012-10-18,54.0,1016.0,287.67,1.0,292.0,
2012-10-18,44.0,1015.0,289.27,2.0,280.0,
2012-10-18,41.0,1014.0,289.72,1.0,260.0,
2012-10-18,39.0,1014.0,290.16,2.0,0.0,
2012-10-18,42.0,1014.0,289.69,2.0,180.0,
2012-10-18,58.0,1014.0,287.85,3.0,170.0,
2012-10-18,58.0,1015.0,286.56,3.0,170.0,
2012-10-19,67.0,1015.0,284.88,3.0,180.0,
2012-10-19,62.0,1015.0,284.04,3.0,190.0,
2012-10-19,62.0,1016.0,282.89,2.0,180.0,
2012-10-19,66.0,1016.0,281.87,1.0,200.0,
2012-10-19,71.0,1016.0,280.62,0.0,0.0,
2012-10-19,71.0,1016.0,280.51,2.0,170.0,
2012-10-19,76.0,1016.0,280.28,0.0,0.0,
2012-10-19,81.0,1016.0,278.83,0.0,0.0,
2012-10-19,87.0,1016.0,278.6,0.0,0.0,
2012-10-19,87.0,1016.0,278.16,0.0,0.0,
2012-10-19,93.0,1017.0,278.0,2.0,20.0,
2012-10-19,87.0,1017.0,278.21,2.0,10.0,
2012-10-19,93.0,1017.0,279.67,1.0,20.0,
2012-10-19,71.0,1017.0,282.96,1.0,40.0,
2012-10-19,67.0,1017.0,286.53,2.0,0.0,
2012-10-19,59.0,1017.0,289.16,4.0,180.0,
2012-10-19,59.0,1017.0,290.97,4.0,170.0,
2012-10-19,59.0,1017.0,291.61,4.0,160.0,
2012-10-19,59.0,1016.0,291.98,4.0,170.0,
2012-10-19,55.0,1016.0,291.52,6.0,170.0,
2012-10-19,52.0,1015.0,291.41,5.0,140.0,
2012-10-19,63.0,1015.0,290.29,5.0,120.0,
2012-10-19,67.0,1015.0,289.83,4.0,140.0,
2012-10-19,72.0,1016.0,289.45,3.0,150.0,
2012-10-20,72.0,1017.0,289.38,4.0,110.0,
2012-10-20,77.0,1016.0,289.57,4.0,90.0,
2012-10-20,77.0,1015.0,289.58,4.0,90.0,
2012-10-20,72.0,1015.0,289.66,4.0,120.0,
2012-10-20,77.0,1014.0,289.41,5.0,100.0,
2012-10-20,77.0,1014.0,289.79,4.0,110.0,
2012-10-20,93.0,1013.0,290.45,3.0,160.0,
2012-10-20,93.0,1012.0,290.27,6.0,140.0,
2012-10-20,93.0,1012.0,290.48,5.0,170.0,
2012-10-20,93.0,1011.0,290.54,5.0,120.0,
2012-10-20,93.0,1011.0,290.41,6.0,120.0,
2012-10-20,93.0,1011.0,290.74,8.0,130.0,
2012-10-20,93.0,1011.0,290.94,6.0,130.0,
2012-10-20,93.0,1010.0,291.0,5.0,150.0,
2012-10-20,93.0,1009.0,291.27,4.0,150.0,
2012-10-20,93.0,1009.0,291.33,5.0,160.0,
2012-10-20,93.0,1008.0,291.4,6.0,160.0,
2012-10-20,93.0,1008.0,291.85,9.0,160.0,
2012-10-20,93.0,1007.0,292.04,5.0,160.0,
2012-10-20,93.0,1006.0,292.6,5.0,160.0,
2012-10-20,93.0,1006.0,292.87,4.0,170.0,
2012-10-20,88.0,1005.0,292.94,4.0,160.0,
2012-10-20,88.0,1005.0,292.74,3.0,180.0,
2012-10-20,93.0,1005.0,291.97,5.0,170.0,
2012-10-21,93.0,1005.0,291.47,4.0,160.0,
2012-10-21,100.0,1005.0,291.13,7.0,160.0,
2012-10-21,100.0,1005.0,291.13,3.0,190.0,
2012-10-21,93.0,1005.0,291.32,3.0,0.0,
2012-10-21,100.0,1005.0,291.32,3.0,160.0,
2012-10-21,100.0,1006.0,291.01,3.0,180.0,
2012-10-21,100.0,1006.0,290.5475,2.0,157.0,
2012-10-21,100.0,1006.0,290.085,2.0,135.0,
2012-10-21,100.0,1006.0,289.6225,1.0,112.0,
2012-10-21,100.0,1006.0,289.16,1.0,90.0,
2012-10-21,100.0,1006.0,288.6975,1.0,67.0,
2012-10-21,100.0,1006.0,288.235,0.0,45.0,
2012-10-21,100.0,1006.0,287.7725,0.0,22.0,
2012-10-21,100.0,1006.0,287.31,0.0,0.0,
2012-10-21,93.0,1006.0,287.577777778,0.0,30.0,
2012-10-21,87.0,1006.0,287.845555556,1.0,60.0,
2012-10-21,81.0,1006.0,288.113333333,2.0,90.0,
2012-10-21,75.0,1006.0,288.381111111,3.0,120.0,
2012-10-21,69.0,1006.0,288.648888889,4.0,150.0,
2012-10-21,63.0,1006.0,288.916666667,5.0,180.0,
2012-10-21,57.0,1006.0,289.184444444,5.0,210.0,
2012-10-21,51.0,1006.0,289.452222222,6.0,240.0,
