date,var_1,var_2,var_3,var_4,var_5,label
2012-10-13,61.0,1019.0,303.04,5.0,110.0,
2012-10-13,65.0,1020.0,301.8,5.0,110.0,
2012-10-14,69.0,1020.0,300.37,3.0,120.0,
2012-10-14,88.0,1020.0,298.73,2.0,100.0,
2012-10-14,78.0,1020.0,298.55,4.0,120.0,
2012-10-14,88.0,1021.0,297.58,2.0,120.0,
2012-10-14,88.0,1021.0,297.0,3.0,130.0,
2012-10-14,94.0,1020.0,296.88,2.0,130.0,
2012-10-14,94.0,1020.0,296.36,1.0,130.0,
2012-10-14,94.0,1019.0,296.08,2.0,130.0,
2012-10-14,94.0,1019.0,295.95,2.0,150.0,
2012-10-14,94.0,1018.0,295.59,2.0,150.0,
2012-10-14,94.0,1018.0,295.03,2.0,150.0,
2012-10-14,94.0,1018.0,294.18,0.0,0.0,
2012-10-14,100.0,1019.0,294.16,0.0,0.0,
2012-10-14,100.0,1019.0,295.03,2.0,110.0,
2012-10-14,100.0,1019.0,297.13,2.0,150.0,
2012-10-14,69.0,1019.0,300.19,6.0,170.0,
2012-10-14,65.0,1019.0,301.43,7.0,150.0,
2012-10-14,65.0,1019.0,302.68,5.0,180.0,
2012-10-14,61.0,1018.0,303.21,6.0,160.0,
2012-10-14,62.0,1017.0,303.63,4.0,170.0,
2012-10-14,61.0,1016.0,303.38,5.0,160.0,
2012-10-14,62.0,1016.0,303.2,8.0,170.0,
2012-10-14,65.0,1016.0,302.0,7.0,150.0,
2012-10-14,69.0,1015.0,301.11,6.0,160.0,
2012-10-15,74.0,1015.0,300.17,5.0,160.0,
2012-10-15,78.0,1016.0,299.77,3.0,160.0,
2012-10-15,83.0,1016.0,299.11,3.0,160.0,
2012-10-15,83.0,1017.0,298.59,3.0,160.0,
2012-10-15,88.0,1017.0,298.32,2.0,170.0,
2012-10-15,94.0,1016.0,297.67,1.0,150.0,
2012-10-15,94.0,1016.0,297.39,3.0,160.0,
2012-10-15,88.0,1015.0,297.59,4.0,170.0,
2012-10-15,88.0,1015.0,297.46,2.0,190.0,
2012-10-15,94.0,1015.0,297.3,3.0,180.0,
2012-10-15,94.0,1015.0,297.07,2.0,180.0,
2012-10-15,94.0,1015.0,296.55,2.0,170.0,
2012-10-15,94.0,1016.0,296.37,0.0,0.0,
2012-10-15,94.0,1017.0,296.5,0.0,0.0,
2012-10-15,88.0,1018.0,297.66,0.0,0.0,
2012-10-15,100.0,1018.0,297.87,4.0,160.0,
2012-10-15,88.0,1019.0,298.41,2.0,0.0,
2012-10-15,66.0,1015.0,299.4,0.0,298.0,
2012-10-15,74.0,1015.0,300.51,0.0,288.0,
2012-10-15,100.0,1018.0,301.09,4.0,80.0,
2012-10-15,74.0,1016.0,299.72,4.0,260.0,
2012-10-15,74.0,1016.0,300.35,3.0,310.0,
2012-10-15,65.0,1015.0,301.04,3.0,240.0,
2012-10-15,65.0,1015.0,301.06,3.0,210.0,
2012-10-16,69.0,1015.0,299.81,2.0,200.0,
2012-10-16,74.0,1016.0,298.8,2.0,200.0,
2012-10-16,78.0,1016.0,298.34,3.0,210.0,
2012-10-16,83.0,1016.0,297.62,2.0,220.0,
2012-10-16,88.0,1017.0,297.24,1.0,230.0,
2012-10-16,83.0,1017.0,296.62,3.0,220.0,
2012-10-16,83.0,1017.0,296.04,3.0,280.0,
2012-10-16,83.0,1017.0,295.25,2.0,20.0,
2012-10-16,94.0,1017.0,294.35,1.0,10.0,
2012-10-16,83.0,1017.0,292.97,3.0,350.0,
2012-10-16,77.0,1017.0,292.47,1.0,10.0,
2012-10-16,82.0,1017.0,291.95,3.0,360.0,
2012-10-16,77.0,1017.0,291.93,3.0,10.0,
2012-10-16,72.0,1018.0,291.93,5.0,40.0,
2012-10-16,72.0,1008.0,292.32,6.0,190.0,
2012-10-16,53.0,1019.0,295.64,4.0,40.0,
2012-10-16,50.0,1018.0,297.28,4.0,50.0,
2012-10-16,41.0,1018.0,298.11,5.0,60.0,
2012-10-16,36.0,1019.0,298.31,4.0,50.0,
2012-10-16,39.0,1017.0,298.91,3.0,30.0,
2012-10-16,39.0,1016.0,298.99,1.0,50.0,
2012-10-16,34.0,1015.0,299.45,2.0,80.0,
2012-10-16,31.0,1015.0,299.05,1.0,50.0,
2012-10-16,36.0,1015.0,297.95,0.0,0.0,
2012-10-17,49.0,1015.0,295.82,0.0,0.0,
2012-10-17,56.0,1015.0,293.84,0.0,0.0,
2012-10-17,63.0,1016.0,292.82,0.0,0.0,
2012-10-17,87.0,1003.0,292.75,2.0,290.0,
2012-10-17,87.0,1004.0,291.86,2.0,280.0,
2012-10-17,72.0,1016.0,291.13,0.0,0.0,
2012-10-17,77.0,1015.0,290.36,0.0,0.0,
2012-10-17,82.0,1015.0,289.78,0.0,0.0,
2012-10-17,71.0,1003.0,289.39,2.0,340.0,
2012-10-17,66.0,1004.0,288.69,4.0,320.0,
2012-10-17,77.0,1014.0,288.78,0.0,0.0,
2012-10-17,100.0,1014.0,289.43,0.0,0.0,
2012-10-17,77.0,1014.0,290.15,1.0,80.0,
2012-10-17,82.0,1014.0,291.01,0.0,0.0,
2012-10-17,77.0,1014.0,292.81,0.0,0.0,
2012-10-17,69.0,1013.0,294.11,0.0,114.0,
2012-10-17,61.0,1012.0,295.41,0.0,230.0,
2012-10-17,61.0,1014.0,297.46,1.0,140.0,
2012-10-17,51.0,1013.0,298.96,0.0,0.0,
2012-10-17,69.0,1013.0,299.28,0.0,0.0,
2012-10-17,48.0,1012.0,296.72,2.0,260.0,
2012-10-17,100.0,1013.0,295.06,3.0,360.0,
2012-10-17,100.0,1012.0,292.6,0.0,0.0,
2012-10-17,77.0,1011.0,290.86,2.0,290.0,
2012-10-18,93.0,1012.0,290.47,1.0,280.0,
2012-10-18,93.0,1011.0,290.41,2.0,30.0,
2012-10-18,93.0,1012.0,290.33,0.0,0.0,
2012-10-18,100.0,1011.0,290.41,3.0,140.0,
2012-10-18,100.0,1010.0,290.26,4.0,160.0,
2012-10-18,100.0,1009.0,290.41,4.0,160.0,
2012-10-18,100.0,1009.0,290.54,2.0,150.0,
2012-10-18,100.0,1008.0,290.39,0.0,0.0,
2012-10-18,100.0,1008.0,290.39,0.0,0.0,
2012-10-18,100.0,1008.0,290.56,0.0,0.0,
2012-10-18,100.0,1008.0,291.13,0.0,0.0,
2012-10-18,100.0,1008.0,291.35,0.0,0.0,
2012-10-18,100.0,1008.0,292.08,0.0,0.0,
2012-10-18,100.0,1008.0,292.31,0.0,0.0,
2012-10-18,100.0,1008.0,293.28,2.0,140.0,
2012-10-18,88.0,1008.0,295.54,3.0,180.0,
2012-10-18,78.0,1007.0,300.3,6.0,200.0,
2012-10-18,70.0,1007.0,300.76,7.0,200.0,
2012-10-18,66.0,1007.0,301.99,8.0,180.0,
2012-10-18,58.0,1005.0,303.93,7.0,220.0,
2012-10-18,66.0,1005.0,304.01,6.0,200.0,
2012-10-18,59.0,1004.0,304.56,7.0,190.0,
2012-10-18,58.0,1004.0,304.07,5.0,200.0,
2012-10-18,70.0,1004.0,303.99,6.0,170.0,
2012-10-19,69.0,1003.0,301.49,4.0,190.0,
2012-10-19,78.0,1005.0,299.63,3.0,210.0,
2012-10-19,100.0,1006.0,299.42,2.0,160.0,
2012-10-19,100.0,1007.0,298.46,2.0,160.0,
2012-10-19,100.0,1006.0,297.67,1.0,190.0,
2012-10-19,100.0,1006.0,297.11,2.0,200.0,
2012-10-19,100.0,1006.0,297.16,3.0,200.0,
2012-10-19,100.0,1007.0,296.91,3.0,330.0,
2012-10-19,100.0,1007.0,296.79,1.0,320.0,
2012-10-19,100.0,1007.0,296.59,0.0,0.0,
2012-10-19,100.0,1007.0,295.96,1.0,340.0,
2012-10-19,100.0,1008.0,295.2,4.0,10.0,
2012-10-19,77.0,1009.0,294.25,7.0,40.0,
2012-10-19,60.0,1010.0,294.13,7.0,40.0,
2012-10-19,53.0,1011.0,294.99,7.0,50.0,
2012-10-19,53.0,1012.0,295.33,8.0,40.0,
2012-10-19,56.0,1014.0,295.42,5.0,50.0,
2012-10-19,49.0,1013.0,296.48,5.0,40.0,
2012-10-19,44.0,1013.0,297.28,7.0,60.0,
2012-10-19,39.0,1012.0,297.56,7.0,50.0,
2012-10-19,34.0,1012.0,298.54,7.0,30.0,
2012-10-19,38.0,1011.0,298.15,5.0,40.0,
2012-10-19,36.0,1011.0,298.31,6.0,40.0,
2012-10-19,38.0,1012.0,297.24,5.0,30.0,
2012-10-20,40.0,1012.0,295.75,4.0,40.0,
2012-10-20,40.0,1013.0,294.88,4.0,40.0,
2012-10-20,46.0,1013.0,293.86,3.0,30.0,
2012-10-20,52.0,1014.0,293.49,3.0,30.0,
2012-10-20,59.0,1014.0,292.04,3.0,30.0,
2012-10-20,49.0,1014.0,291.68,4.0,40.0,
2012-10-20,59.0,1014.0,290.36,3.0,40.0,
2012-10-20,93.0,1016.0,289.95,2.0,340.0,
2012-10-20,93.0,1015.0,288.44,0.0,0.0,
2012-10-20,77.0,1015.0,287.41,2.0,350.0,
2012-10-20,87.0,1015.0,287.39,0.0,0.0,
2012-10-20,76.0,1015.0,286.57,2.0,350.0,
2012-10-20,76.0,1015.0,286.24,0.0,0.0,
2012-10-20,76.0,1016.0,286.39,1.0,340.0,
2012-10-20,59.0,1016.0,289.86,0.0,0.0,
2012-10-20,45.0,1017.0,292.89,0.0,0.0,
2012-10-20,28.0,1017.0,296.31,0.0,0.0,
2012-10-20,21.0,1017.0,298.67,1.0,10.0,
2012-10-20,19.0,1016.0,299.72,3.0,310.0,
2012-10-20,19.0,1016.0,299.93,2.0,10.0,
2012-10-20,17.0,1014.0,300.89,4.0,360.0,
2012-10-20,15.0,1014.0,300.67,2.0,0.0,
2012-10-20,15.0,1014.0,300.93,3.0,320.0,
2012-10-20,18.0,1013.0,300.17,1.0,340.0,
2012-10-21,35.0,1013.0,294.46,0.0,0.0,
2012-10-21,45.0,1014.0,293.15,0.0,0.0,
2012-10-21,55.0,1014.0,291.3,2.0,190.0,
2012-10-21,63.0,1014.0,290.72,2.0,190.0,
2012-10-21,63.0,1014.0,290.66,2.0,180.0,
2012-10-21,77.0,1014.0,289.99,0.0,0.0,
2012-10-21,79.0,1012.0,289.525,0.0,0.0,
2012-10-21,82.0,1011.0,289.06,0.0,0.0,
2012-10-21,85.0,1010.0,288.595,0.0,0.0,
2012-10-21,88.0,1009.0,288.13,0.0,0.0,
2012-10-21,91.0,1008.0,287.665,0.0,0.0,
2012-10-21,94.0,1007.0,287.2,0.0,0.0,
2012-10-21,97.0,1006.0,286.735,0.0,0.0,
2012-10-21,100.0,1005.0,286.27,0.0,0.0,
2012-10-21,94.0,1005.0,287.894444444,0.0,17.0,
2012-10-21,89.0,1006.0,289.518888889,1.0,35.0,
2012-10-21,84.0,1007.0,291.143333333,1.0,53.0,
2012-10-21,79.0,1007.0,292.767777778,2.0,71.0,
2012-10-21,74.0,1008.0,294.392222222,3.0,88.0,
2012-10-21,69.0,1009.0,296.016666667,3.0,106.0,
2012-10-21,64.0,1009.0,297.641111111,4.0,124.0,
2012-10-21,59.0,1010.0,299.265555556,5.0,142.0,
2012-10-21,54.0,1011.0,300.89,5.0,160.0,
